elm_loc_name,elm_desc,con_buslv,con_bushv,elm_outserv,elm_nntap,typ_strn,typ_utrn_l,typ_utrn_h,typ_r1pu,typ_x1pu,typ_dutap,typ_tap_side,typ_ntpmn,typ_ntpmx,msc_powermodels_index,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_1_rX,gco_1_rY,gco_2_rX,gco_2_rY
branch_2906,"PowerModels index: 2906
f_bus: bus_3227
t_bus: sb_3226_3227_3228_2
name: xf_3226_3227_3228_2_3winding_transformer_br2",bus_3227,sb_3226_3227_3228_2,0,0,100,11.0,110.0,0.026286669278487607,1.083585198846075,1.0e-7,1,0,0,2906,13142.5,44336.25,d_lin,"[13142.5, 12993.75, 12993.75]","[44336.25, 44476.25, 44476.25]","[13142.5, 13291.25, 13291.25]","[44336.25, 44196.25, 44196.25]"
branch_2907,"PowerModels index: 2907
f_bus: bus_3228
t_bus: sb_3226_3227_3228_2
name: xf_3226_3227_3228_2_3winding_transformer_br3",bus_3228,sb_3226_3227_3228_2,0,0,100,11.0,110.0,0.026839346494600194,1.108096878191985,1.0e-7,1,0,0,2907,13116.25,44292.5,d_lin,"[13116.25, 12950.0, 12950.0]","[44292.5, 44388.75, 44388.75]","[13116.25, 13282.5, 13282.5]","[44292.5, 44196.25, 44196.25]"
branch_2909,"PowerModels index: 2909
f_bus: bus_3644
t_bus: sb_3231_3644_3645_1
name: xf_3231_3644_3645_1_3winding_transformer_br2",bus_3644,sb_3231_3644_3645_1,0,0,100,11.0,110.0,0.02749847749297651,1.0720380283281452,1.0e-7,1,0,0,2909,12939.0625,43456.875,d_lin,"[12939.0625, 12735.625, 12735.625]","[43456.875, 43553.125, 43553.125]","[12939.0625, 13142.5, 13142.5]","[43456.875, 43360.625, 43360.625]"
branch_2910,"PowerModels index: 2910
f_bus: bus_3645
t_bus: sb_3231_3644_3645_1
name: xf_3231_3644_3645_1_3winding_transformer_br3",bus_3645,sb_3231_3644_3645_1,0,0,100,11.0,110.0,0.026011921740370314,1.0953647891004552,1.0e-7,1,0,0,2910,12923.75,43410.9375,d_lin,"[12923.75, 12713.75, 12713.75]","[43410.9375, 43461.25, 43461.25]","[12923.75, 13133.75, 13133.75]","[43410.9375, 43360.625, 43360.625]"
branch_2912,"PowerModels index: 2912
f_bus: bus_3644
t_bus: sb_3231_3644_3645_2
name: xf_3231_3644_3645_2_3winding_transformer_br2",bus_3644,sb_3231_3644_3645_2,0,0,100,11.0,110.0,0.024982746900177304,0.9879148615596803,1.0e-7,1,0,0,2912,12943.4375,43456.875,d_lin,"[12943.4375, 12744.375, 12744.375]","[43456.875, 43553.125, 43553.125]","[12943.4375, 13142.5, 13142.5]","[43456.875, 43360.625, 43360.625]"
branch_2913,"PowerModels index: 2913
f_bus: bus_3645
t_bus: sb_3231_3644_3645_2
name: xf_3231_3644_3645_2_3winding_transformer_br3",bus_3645,sb_3231_3644_3645_2,0,0,100,11.0,110.0,0.023935658739930313,1.0833411974889404,1.0e-7,1,0,0,2913,12928.125,43410.9375,d_lin,"[12928.125, 12722.5, 12722.5]","[43410.9375, 43461.25, 43461.25]","[12928.125, 13133.75, 13133.75]","[43410.9375, 43360.625, 43360.625]"
branch_2915,"PowerModels index: 2915
f_bus: bus_3154
t_bus: sb_3266_3154_3155_1
name: xf_3266_3154_3155_1_3winding_transformer_br2",bus_3154,sb_3266_3154_3155_1,0,0,100,11.0,132.0,0.011193720384952848,0.31737208856938703,1.0e-7,1,0,0,2915,20367.8125,47230.3125,d_lin,"[20367.8125, 20553.75, 20553.75]","[47230.3125, 47381.25, 47381.25]","[20367.8125, 20181.875, 20181.875]","[47230.3125, 47079.375, 47079.375]"
branch_2916,"PowerModels index: 2916
f_bus: bus_3155
t_bus: sb_3266_3154_3155_1
name: xf_3266_3154_3155_1_3winding_transformer_br3",bus_3155,sb_3266_3154_3155_1,0,0,100,11.0,132.0,0.012070348541780651,0.330733217537127,1.0e-7,1,0,0,2916,20335.0,47265.3125,d_lin,"[20335.0, 20496.875, 20496.875]","[47265.3125, 47451.25, 47451.25]","[20335.0, 20173.125, 20173.125]","[47265.3125, 47079.375, 47079.375]"
branch_2918,"PowerModels index: 2918
f_bus: bus_3304
t_bus: sb_3302_3304_3303_1
name: xf_3302_3304_3303_1_3winding_transformer_br2",bus_3304,sb_3302_3304_3303_1,0,0,100,11.0,110.0,0.022232907481570755,1.050949774414845,1.0e-7,1,0,0,2918,18232.8125,42914.375,d_lin,"[18232.8125, 18388.125, 18388.125]","[42914.375, 43032.5, 43032.5]","[18232.8125, 18077.5, 18077.5]","[42914.375, 42796.25, 42796.25]"
branch_2919,"PowerModels index: 2919
f_bus: bus_3303
t_bus: sb_3302_3304_3303_1
name: xf_3302_3304_3303_1_3winding_transformer_br3",bus_3303,sb_3302_3304_3303_1,0,0,100,11.0,110.0,0.02254166727725415,1.064651512923945,1.0e-7,1,0,0,2919,18256.875,42870.625,d_lin,"[18256.875, 18427.5, 18427.5]","[42870.625, 42945.0, 42945.0]","[18256.875, 18086.25, 18086.25]","[42870.625, 42796.25, 42796.25]"
branch_2921,"PowerModels index: 2921
f_bus: bus_3304
t_bus: sb_3302_3304_3303_2
name: xf_3302_3304_3303_2_3winding_transformer_br2",bus_3304,sb_3302_3304_3303_2,0,0,100,11.0,110.0,0.020333135407779014,0.9633928440148601,1.0e-7,1,0,0,2921,18237.1875,42914.375,d_lin,"[18237.1875, 18396.875, 18396.875]","[42914.375, 43032.5, 43032.5]","[18237.1875, 18077.5, 18077.5]","[42914.375, 42796.25, 42796.25]"
branch_2922,"PowerModels index: 2922
f_bus: bus_3303
t_bus: sb_3302_3304_3303_2
name: xf_3302_3304_3303_2_3winding_transformer_br3",bus_3303,sb_3302_3304_3303_2,0,0,100,11.0,110.0,0.02034078646329941,1.0326851855928703,1.0e-7,1,0,0,2922,18261.25,42870.625,d_lin,"[18261.25, 18436.25, 18436.25]","[42870.625, 42945.0, 42945.0]","[18261.25, 18086.25, 18086.25]","[42870.625, 42796.25, 42796.25]"
branch_2924,"PowerModels index: 2924
f_bus: bus_3304
t_bus: sb_3302_3304_3303_3
name: xf_3302_3304_3303_3_3winding_transformer_br2",bus_3304,sb_3302_3304_3303_3,0,0,100,11.0,110.0,0.021216713417770854,0.9741520124331153,1.0e-7,1,0,0,2924,18241.5625,42914.375,d_lin,"[18241.5625, 18405.625, 18405.625]","[42914.375, 43032.5, 43032.5]","[18241.5625, 18077.5, 18077.5]","[42914.375, 42796.25, 42796.25]"
branch_2925,"PowerModels index: 2925
f_bus: bus_3303
t_bus: sb_3302_3304_3303_3
name: xf_3302_3304_3303_3_3winding_transformer_br3",bus_3303,sb_3302_3304_3303_3,0,0,100,11.0,110.0,0.020745592151845352,1.030535905269295,1.0e-7,1,0,0,2925,18265.625,42870.625,d_lin,"[18265.625, 18445.0, 18445.0]","[42870.625, 42945.0, 42945.0]","[18265.625, 18086.25, 18086.25]","[42870.625, 42796.25, 42796.25]"
branch_2927,"PowerModels index: 2927
f_bus: bus_3335
t_bus: sb_3333_3335_3336_2
name: xf_3333_3335_3336_2_3winding_transformer_br2",bus_3335,sb_3333_3335_3336_2,0,0,100,11.0,110.0,0.021987150873301956,1.08267742715677,1.0e-7,1,0,0,2927,17852.1875,42452.8125,d_lin,"[17852.1875, 18011.875, 18011.875]","[42452.8125, 42476.875, 42476.875]","[17852.1875, 17692.5, 17692.5]","[42452.8125, 42428.75, 42428.75]"
branch_2928,"PowerModels index: 2928
f_bus: bus_3336
t_bus: sb_3333_3335_3336_2
name: xf_3333_3335_3336_2_3winding_transformer_br3",bus_3336,sb_3333_3335_3336_2,0,0,100,11.0,110.0,0.022671656878117848,1.1077088453329502,1.0e-7,1,0,0,2928,17830.3125,42500.9375,d_lin,"[17830.3125, 17976.875, 17976.875]","[42500.9375, 42573.125, 42573.125]","[17830.3125, 17683.75, 17683.75]","[42500.9375, 42428.75, 42428.75]"
branch_2930,"PowerModels index: 2930
f_bus: bus_3336
t_bus: sb_3333_3336_3335_1
name: xf_3333_3336_3335_1_3winding_transformer_br2",bus_3336,sb_3333_3336_3335_1,0,0,100,11.0,110.0,0.022049077242561558,1.0557699616902052,1.0e-7,1,0,0,2930,17834.6875,42500.9375,d_lin,"[17834.6875, 17985.625, 17985.625]","[42500.9375, 42573.125, 42573.125]","[17834.6875, 17683.75, 17683.75]","[42500.9375, 42428.75, 42428.75]"
branch_2931,"PowerModels index: 2931
f_bus: bus_3335
t_bus: sb_3333_3336_3335_1
name: xf_3333_3336_3335_1_3winding_transformer_br3",bus_3335,sb_3333_3336_3335_1,0,0,100,11.0,110.0,0.02104738894304725,1.0691536741056054,1.0e-7,1,0,0,2931,17856.5625,42452.8125,d_lin,"[17856.5625, 18020.625, 18020.625]","[42452.8125, 42476.875, 42476.875]","[17856.5625, 17692.5, 17692.5]","[42452.8125, 42428.75, 42428.75]"
branch_2933,"PowerModels index: 2933
f_bus: bus_3336
t_bus: sb_3333_3336_3335_3
name: xf_3333_3336_3335_3_3winding_transformer_br2",bus_3336,sb_3333_3336_3335_3,0,0,100,11.0,110.0,0.021949807331748353,1.0807081855926104,1.0e-7,1,0,0,2933,17839.0625,42500.9375,d_lin,"[17839.0625, 17994.375, 17994.375]","[42500.9375, 42573.125, 42573.125]","[17839.0625, 17683.75, 17683.75]","[42500.9375, 42428.75, 42428.75]"
branch_2934,"PowerModels index: 2934
f_bus: bus_3335
t_bus: sb_3333_3336_3335_3
name: xf_3333_3336_3335_3_3winding_transformer_br3",bus_3335,sb_3333_3336_3335_3,0,0,100,11.0,110.0,0.02187904497232295,1.00790945794029,1.0e-7,1,0,0,2934,17860.9375,42452.8125,d_lin,"[17860.9375, 18029.375, 18029.375]","[42452.8125, 42476.875, 42476.875]","[17860.9375, 17692.5, 17692.5]","[42452.8125, 42428.75, 42428.75]"
branch_2936,"PowerModels index: 2936
f_bus: bus_3360
t_bus: sb_3358_3360_3361_1
name: xf_3358_3360_3361_1_3winding_transformer_br2",bus_3360,sb_3358_3360_3361_1,0,0,100,11.0,110.0,0.029853965281792995,1.1343805118749797,1.0e-7,1,0,0,2936,10961.5625,44640.3125,d_lin,"[10961.5625, 10828.125, 10828.125]","[44640.3125, 44738.75, 44738.75]","[10961.5625, 11095.0, 11095.0]","[44640.3125, 44541.875, 44541.875]"
branch_2937,"PowerModels index: 2937
f_bus: bus_3361
t_bus: sb_3358_3360_3361_1
name: xf_3358_3360_3361_1_3winding_transformer_br3",bus_3361,sb_3358_3360_3361_1,0,0,100,11.0,110.0,0.032123371285339895,1.1534938616021002,1.0e-7,1,0,0,2937,10944.0625,44600.9375,d_lin,"[10944.0625, 10801.875, 10801.875]","[44600.9375, 44660.0, 44660.0]","[10944.0625, 11086.25, 11086.25]","[44600.9375, 44541.875, 44541.875]"
branch_2939,"PowerModels index: 2939
f_bus: bus_3360
t_bus: sb_3359_3360_3361_2
name: xf_3359_3360_3361_2_3winding_transformer_br2",bus_3360,sb_3359_3360_3361_2,0,0,100,11.0,110.0,0.026804721576611054,1.06984026960125,1.0e-7,1,0,0,2939,10994.375,44651.25,d_lin,"[10994.375, 10836.875, 10836.875]","[44651.25, 44738.75, 44738.75]","[10994.375, 11151.875, 11151.875]","[44651.25, 44563.75, 44563.75]"
branch_2940,"PowerModels index: 2940
f_bus: bus_3361
t_bus: sb_3359_3360_3361_2
name: xf_3359_3360_3361_2_3winding_transformer_br3",bus_3361,sb_3359_3360_3361_2,0,0,100,11.0,110.0,0.02912923782313016,1.1818512940452,1.0e-7,1,0,0,2940,10976.875,44611.875,d_lin,"[10976.875, 10810.625, 10810.625]","[44611.875, 44660.0, 44660.0]","[10976.875, 11143.125, 11143.125]","[44611.875, 44563.75, 44563.75]"
branch_2942,"PowerModels index: 2942
f_bus: bus_3360
t_bus: sb_3359_3360_3361_3
name: xf_3359_3360_3361_3_3winding_transformer_br2",bus_3360,sb_3359_3360_3361_3,0,0,100,11.0,110.0,0.030111030256825006,1.2099818209016153,1.0e-7,1,0,0,2942,10998.75,44651.25,d_lin,"[10998.75, 10845.625, 10845.625]","[44651.25, 44738.75, 44738.75]","[10998.75, 11151.875, 11151.875]","[44651.25, 44563.75, 44563.75]"
branch_2943,"PowerModels index: 2943
f_bus: bus_3361
t_bus: sb_3359_3360_3361_3
name: xf_3359_3360_3361_3_3winding_transformer_br3",bus_3361,sb_3359_3360_3361_3,0,0,100,11.0,110.0,0.0329459379941854,1.216937023752025,1.0e-7,1,0,0,2943,10981.25,44611.875,d_lin,"[10981.25, 10819.375, 10819.375]","[44611.875, 44660.0, 44660.0]","[10981.25, 11143.125, 11143.125]","[44611.875, 44563.75, 44563.75]"
branch_2945,"PowerModels index: 2945
f_bus: bus_3364
t_bus: sb_3362_3364_3363_1
name: xf_3362_3364_3363_1_3winding_transformer_br2",bus_3364,sb_3362_3364_3363_1,0,0,100,11.0,110.0,0.02292270671637025,1.052860854591955,1.0e-7,1,0,0,2945,17878.4375,43076.25,d_lin,"[17878.4375, 18029.375, 18029.375]","[43076.25, 43185.625, 43185.625]","[17878.4375, 17727.5, 17727.5]","[43076.25, 42966.875, 42966.875]"
branch_2946,"PowerModels index: 2946
f_bus: bus_3363
t_bus: sb_3362_3364_3363_1
name: xf_3362_3364_3363_1_3winding_transformer_br3",bus_3363,sb_3362_3364_3363_1,0,0,100,11.0,110.0,0.02338376061236715,1.1459579083301252,1.0e-7,1,0,0,2946,17843.4375,43115.625,d_lin,"[17843.4375, 17968.125, 17968.125]","[43115.625, 43264.375, 43264.375]","[17843.4375, 17718.75, 17718.75]","[43115.625, 42966.875, 42966.875]"
branch_2948,"PowerModels index: 2948
f_bus: bus_3364
t_bus: sb_3362_3364_3363_2
name: xf_3362_3364_3363_2_3winding_transformer_br2",bus_3364,sb_3362_3364_3363_2,0,0,100,11.0,110.0,0.022150206655694598,1.08668338406168,1.0e-7,1,0,0,2948,17882.8125,43076.25,d_lin,"[17882.8125, 18038.125, 18038.125]","[43076.25, 43185.625, 43185.625]","[17882.8125, 17727.5, 17727.5]","[43076.25, 42966.875, 42966.875]"
branch_2949,"PowerModels index: 2949
f_bus: bus_3363
t_bus: sb_3362_3364_3363_2
name: xf_3362_3364_3363_2_3winding_transformer_br3",bus_3363,sb_3362_3364_3363_2,0,0,100,11.0,110.0,0.022260541154414004,1.02318732686119,1.0e-7,1,0,0,2949,17847.8125,43115.625,d_lin,"[17847.8125, 17976.875, 17976.875]","[43115.625, 43264.375, 43264.375]","[17847.8125, 17718.75, 17718.75]","[43115.625, 42966.875, 42966.875]"
branch_2951,"PowerModels index: 2951
f_bus: bus_3372
t_bus: sb_3371_3372_3373_1
name: xf_3371_3372_3373_1_3winding_transformer_br2",bus_3372,sb_3371_3372_3373_1,0,0,100,11.0,110.0,0.025286292711336106,1.06897990689592,1.0e-7,1,0,0,2951,11007.5,44375.625,d_lin,"[11007.5, 10762.5, 10762.5]","[44375.625, 44436.875, 44436.875]","[11007.5, 11252.5, 11252.5]","[44375.625, 44314.375, 44314.375]"
branch_2952,"PowerModels index: 2952
f_bus: bus_3373
t_bus: sb_3371_3372_3373_1
name: xf_3371_3372_3373_1_3winding_transformer_br3",bus_3373,sb_3371_3372_3373_1,0,0,100,11.0,110.0,0.023046072287897103,1.0299268411030502,1.0e-7,1,0,0,2952,11009.6875,44331.875,d_lin,"[11009.6875, 10775.625, 10775.625]","[44331.875, 44349.375, 44349.375]","[11009.6875, 11243.75, 11243.75]","[44331.875, 44314.375, 44314.375]"
branch_2954,"PowerModels index: 2954
f_bus: bus_3372
t_bus: sb_3371_3372_3373_2
name: xf_3371_3372_3373_2_3winding_transformer_br2",bus_3372,sb_3371_3372_3373_2,0,0,100,11.0,110.0,0.026690613640425253,1.069466117068335,1.0e-7,1,0,0,2954,11011.875,44375.625,d_lin,"[11011.875, 10771.25, 10771.25]","[44375.625, 44436.875, 44436.875]","[11011.875, 11252.5, 11252.5]","[44375.625, 44314.375, 44314.375]"
branch_2955,"PowerModels index: 2955
f_bus: bus_3373
t_bus: sb_3371_3372_3373_2
name: xf_3371_3372_3373_2_3winding_transformer_br3",bus_3373,sb_3371_3372_3373_2,0,0,100,11.0,110.0,0.026659096130054967,1.051609003649875,1.0e-7,1,0,0,2955,11014.0625,44331.875,d_lin,"[11014.0625, 10784.375, 10784.375]","[44331.875, 44349.375, 44349.375]","[11014.0625, 11243.75, 11243.75]","[44331.875, 44314.375, 44314.375]"
branch_2957,"PowerModels index: 2957
f_bus: bus_3380
t_bus: sb_3379_3380_3381_3
name: xf_3379_3380_3381_3_3winding_transformer_br2",bus_3380,sb_3379_3380_3381_3,0,0,100,11.0,110.0,0.021118199864327954,1.0897620686716054,1.0e-7,1,0,0,2957,15990.625,40912.8125,d_lin,"[15990.625, 16091.25, 16091.25]","[40912.8125, 40827.5, 40827.5]","[15990.625, 15890.0, 15890.0]","[40912.8125, 40998.125, 40998.125]"
branch_2958,"PowerModels index: 2958
f_bus: bus_3381
t_bus: sb_3379_3380_3381_3
name: xf_3379_3380_3381_3_3winding_transformer_br3",bus_3381,sb_3379_3380_3381_3,0,0,100,11.0,110.0,0.021134722173660952,1.0480679509524453,1.0e-7,1,0,0,2958,15940.3125,40908.4375,d_lin,"[15940.3125, 15999.375, 15999.375]","[40908.4375, 40818.75, 40818.75]","[15940.3125, 15881.25, 15881.25]","[40908.4375, 40998.125, 40998.125]"
branch_2960,"PowerModels index: 2960
f_bus: bus_3415
t_bus: sb_3413_3415_3414_1
name: xf_3413_3415_3414_1_3winding_transformer_br2",bus_3415,sb_3413_3415_3414_1,0,0,100,11.0,110.0,0.02380730498278565,1.10940077917566,1.0e-7,1,0,0,2960,17104.0625,42236.25,d_lin,"[17104.0625, 17237.5, 17237.5]","[42236.25, 42306.25, 42306.25]","[17104.0625, 16970.625, 16970.625]","[42236.25, 42166.25, 42166.25]"
branch_2961,"PowerModels index: 2961
f_bus: bus_3414
t_bus: sb_3413_3415_3414_1
name: xf_3413_3415_3414_1_3winding_transformer_br3",bus_3414,sb_3413_3415_3414_1,0,0,100,11.0,110.0,0.024565356202132554,1.0236860919707504,1.0e-7,1,0,0,2961,17112.8125,42183.75,d_lin,"[17112.8125, 17246.25, 17246.25]","[42183.75, 42201.25, 42201.25]","[17112.8125, 16979.375, 16979.375]","[42183.75, 42166.25, 42166.25]"
branch_2963,"PowerModels index: 2963
f_bus: bus_3415
t_bus: sb_3413_3415_3414_2
name: xf_3413_3415_3414_2_3winding_transformer_br2",bus_3415,sb_3413_3415_3414_2,0,0,100,11.0,110.0,0.025440188616698153,1.0582030135020004,1.0e-7,1,0,0,2963,17108.4375,42236.25,d_lin,"[17108.4375, 17246.25, 17246.25]","[42236.25, 42306.25, 42306.25]","[17108.4375, 16970.625, 16970.625]","[42236.25, 42166.25, 42166.25]"
branch_2964,"PowerModels index: 2964
f_bus: bus_3414
t_bus: sb_3413_3415_3414_2
name: xf_3413_3415_3414_2_3winding_transformer_br3",bus_3414,sb_3413_3415_3414_2,0,0,100,11.0,110.0,0.023802674957069163,1.00165425908851,1.0e-7,1,0,0,2964,17117.1875,42183.75,d_lin,"[17117.1875, 17255.0, 17255.0]","[42183.75, 42201.25, 42201.25]","[17117.1875, 16979.375, 16979.375]","[42183.75, 42166.25, 42166.25]"
branch_2966,"PowerModels index: 2966
f_bus: bus_3558
t_bus: sb_3483_3558_3484_3
name: xf_3483_3558_3484_3_3winding_transformer_br2",sb_3483_3558_3484_3,bus_3558,0,0,100,132.0,275.0,0.0003324099886638604,0.04564231720069696,1.0e-7,0,0,0,2966,14100.625,53720.625,d_lin,"[14100.625, 14205.625, 14205.625]","[53720.625, 54302.5, 54302.5]","[14100.625, 13995.625, 13995.625]","[53720.625, 53138.75, 53138.75]"
branch_2969,"PowerModels index: 2969
f_bus: bus_3558
t_bus: sb_3483_3558_3485_2
name: xf_3483_3558_3485_2_3winding_transformer_br2",sb_3483_3558_3485_2,bus_3558,0,0,100,132.0,275.0,0.0003641526145357629,0.04277066148071106,1.0e-7,0,0,0,2969,14105.0,53720.625,d_lin,"[14105.0, 14205.625, 14205.625]","[53720.625, 54302.5, 54302.5]","[14105.0, 14004.375, 14004.375]","[53720.625, 53138.75, 53138.75]"
branch_2972,"PowerModels index: 2972
f_bus: bus_3561
t_bus: sb_3486_3561_3487_1
name: xf_3486_3561_3487_1_3winding_transformer_br2",sb_3486_3561_3487_1,bus_3561,0,0,100,132.0,275.0,0.0008346048897185854,0.07570688545345093,1.0e-7,0,0,0,2972,12409.6875,57596.875,d_lin,"[12409.6875, 12503.75, 12503.75]","[57596.875, 58135.0, 58135.0]","[12409.6875, 12315.625, 12315.625]","[57596.875, 57058.75, 57058.75]"
branch_2975,"PowerModels index: 2975
f_bus: bus_3561
t_bus: sb_3486_3561_3488_2
name: xf_3486_3561_3488_2_3winding_transformer_br2",sb_3486_3561_3488_2,bus_3561,0,0,100,132.0,275.0,0.00059214366796706,0.006203994809918374,1.0e-7,0,0,0,2975,12414.0625,57596.875,d_lin,"[12414.0625, 12503.75, 12503.75]","[57596.875, 58135.0, 58135.0]","[12414.0625, 12324.375, 12324.375]","[57596.875, 57058.75, 57058.75]"
branch_2978,"PowerModels index: 2978
f_bus: bus_3561
t_bus: sb_3486_3561_3489_3
name: xf_3486_3561_3489_3_3winding_transformer_br2",sb_3486_3561_3489_3,bus_3561,0,0,100,132.0,275.0,0.0009899347771157002,0.01107219973598589,1.0e-7,0,0,0,2978,12418.4375,57596.875,d_lin,"[12418.4375, 12503.75, 12503.75]","[57596.875, 58135.0, 58135.0]","[12418.4375, 12333.125, 12333.125]","[57596.875, 57058.75, 57058.75]"
branch_2981,"PowerModels index: 2981
f_bus: bus_3565
t_bus: sb_3492_3565_3494_2
name: xf_3492_3565_3494_2_3winding_transformer_br2",sb_3492_3565_3494_2,bus_3565,0,0,100,132.0,275.0,0.0002419720020616196,0.038449337414306846,1.0e-7,0,-999999999,999999999,2981,15581.5625,52629.0625,d_lin,"[15581.5625, 15820.0, 15820.0]","[52629.0625, 52893.75, 52893.75]","[15581.5625, 15343.125, 15343.125]","[52629.0625, 52364.375, 52364.375]"
branch_2984,"PowerModels index: 2984
f_bus: bus_3565
t_bus: sb_3492_3565_3495_1
name: xf_3492_3565_3495_1_3winding_transformer_br2",sb_3492_3565_3495_1,bus_3565,0,0,100,132.0,275.0,0.00032576160586076264,0.04404799607350621,1.0e-7,0,0,0,2984,15585.9375,52629.0625,d_lin,"[15585.9375, 15820.0, 15820.0]","[52629.0625, 52893.75, 52893.75]","[15585.9375, 15351.875, 15351.875]","[52629.0625, 52364.375, 52364.375]"
branch_2987,"PowerModels index: 2987
f_bus: bus_3584
t_bus: sb_3516_3584_3517_1
name: xf_3516_3584_3517_1_3winding_transformer_br2",sb_3516_3584_3517_1,bus_3584,0,0,100,132.0,275.0,0.0007163119762596702,0.06437822126185996,1.0e-7,0,-999999999,999999999,2987,10707.8125,58548.4375,d_lin,"[10707.8125, 10202.5, 10202.5]","[58548.4375, 58743.125, 58743.125]","[10707.8125, 11213.125, 11213.125]","[58548.4375, 58353.75, 58353.75]"
branch_2988,"PowerModels index: 2988
f_bus: bus_3517
t_bus: sb_3516_3584_3517_1
name: xf_3516_3584_3517_1_3winding_transformer_br3",bus_3517,sb_3516_3584_3517_1,0,0,100,19.1,132.0,0.00551178505459884,0.25726428597639406,1.0e-7,1,0,0,2988,10438.75,58666.5625,d_lin,"[10438.75, 10666.25, 10666.25]","[58666.5625, 58590.0, 58590.0]","[10438.75, 10211.25, 10211.25]","[58666.5625, 58743.125, 58743.125]"
branch_2990,"PowerModels index: 2990
f_bus: bus_3455
t_bus: sb_3628_3455_3453_1
name: xf_3628_3455_3453_1_3winding_transformer_br2",bus_3455,sb_3628_3455_3453_1,0,0,100,11.0,132.0,0.010489536984233452,0.2624287985776854,1.0e-7,1,0,0,2990,9498.125,59101.875,d_lin,"[9498.125, 9349.375, 9349.375]","[59101.875, 59246.25, 59246.25]","[9498.125, 9646.875, 9646.875]","[59101.875, 58957.5, 58957.5]"
branch_2991,"PowerModels index: 2991
f_bus: bus_3453
t_bus: sb_3628_3455_3453_1
name: xf_3628_3455_3453_1_3winding_transformer_br3",bus_3453,sb_3628_3455_3453_1,0,0,100,11.0,132.0,0.010852445055817948,0.26024244780089434,1.0e-7,1,0,0,2991,9469.6875,59058.125,d_lin,"[9469.6875, 9301.25, 9301.25]","[59058.125, 59158.75, 59158.75]","[9469.6875, 9638.125, 9638.125]","[59058.125, 58957.5, 58957.5]"
branch_2993,"PowerModels index: 2993
f_bus: bus_3454
t_bus: sb_3629_3454_3456_2
name: xf_3629_3454_3456_2_3winding_transformer_br2",bus_3454,sb_3629_3454_3456_2,0,0,100,11.0,132.0,0.011116407462326098,0.29269332387872304,1.0e-7,1,0,0,2993,9511.25,59445.3125,d_lin,"[9511.25, 9419.375, 9419.375]","[59445.3125, 59605.0, 59605.0]","[9511.25, 9603.125, 9603.125]","[59445.3125, 59285.625, 59285.625]"
branch_2994,"PowerModels index: 2994
f_bus: bus_3456
t_bus: sb_3629_3454_3456_2
name: xf_3629_3454_3456_2_3winding_transformer_br3",bus_3456,sb_3629_3454_3456_2,0,0,100,11.0,132.0,0.009936188589886503,0.2925464843254509,1.0e-7,1,0,0,2994,9463.125,59447.5,d_lin,"[9463.125, 9331.875, 9331.875]","[59447.5, 59609.375, 59609.375]","[9463.125, 9594.375, 9594.375]","[59447.5, 59285.625, 59285.625]"
branch_2996,"PowerModels index: 2996
f_bus: sb_3633_3514_3513_4
t_bus: bus_3367
name: xf_3633_3514_3513_4_3winding_transformer_br2_merged_with_line_3367_to_3514_1_pi",bus_3367,sb_3633_3514_3513_4,0,0,100,11.0,110.0,0.013072516278024424,0.5669157770769787,1.0e-7,0,-999999999,999999999,2996,12418.4375,40282.8125,d_lin,"[12418.4375, 12061.875, 12061.875]","[40282.8125, 40376.875, 40376.875]","[12418.4375, 12775.0, 12775.0]","[40282.8125, 40188.75, 40188.75]"
branch_2998,"PowerModels index: 2998
f_bus: bus_4028
t_bus: sb_4031_4028_4027_2
name: xf_4031_4028_4027_2_3winding_transformer_br2",bus_4028,sb_4031_4028_4027_2,0,0,100,11.5,66.0,0.0,0.17582023418531753,1.0e-7,1,0,0,2998,8148.4375,17390.625,d_lin,"[8148.4375, 7988.75, 7988.75]","[17390.625, 17316.25, 17316.25]","[8148.4375, 8308.125, 8308.125]","[17390.625, 17465.0, 17465.0]"
