"Component  ","Description  ","Nominal voltage  ","Load Flow Voltage ","Load Flow Angle ","Load Flow Active Power ","Load Flow Reactive Power "
bus_4484,0.0,11000,11036.29774163496000,45.82739383591538,-6440275.883148661,-1109240.933056921
bus_4485,0.0,11000,11159.13001636741000,42.93053657411796,-12944638.18529807,-4485117.34599243
bus_4486,0.0,11000,10874.49019905085000,43.11048830674416,-10868347.00245257,-2677100.461445749
bus_4487,0.0,11000,10955.05457212122000,44.3905243513695,-5950451.76579752,-2562360.65968051
bus_4488,0.0,11000,11027.37678181292000,43.86130010491277,-3108799.23370513,-1067531.57901792
bus_4489,0.0,11000,10979.53163239395000,45.62260410528631,-5039157.720496179,-3028813.62562781
bus_4490,0.0,11000,10861.9458236167000,43.88834986015117,-11005922.96357984,-4912733.03378597
bus_4491,0.0,11000,10860.95242967312000,63.69334910850618,0,0
bus_4492,0.0,11000,10856.7896759469000,63.66328276486031,0,0
bus_4493,0.0,11000,11968.00666762865000,37.0388063843391,-13669975.70462818,2628187.08385853
bus_4494,0.0,11000,10853.08920840377000,23.84029764088626,0,0
bus_4495,0.0,11000,10859.08846353798000,23.95426785814588,0,0
bus_4496,0.0,11000,11120.04200542692000,45.60828041655103,0,0
bus_4497,0.0,11000,11180.11702935901000,54.41214258186715,0,0
bus_4498,0.0,11000,11157.11706978417000,57.34816381323806,0,0
bus_4499,0.0,11000,11162.00185206923000,57.49216336769607,0,0
bus_4500,0.0,33000,34221.480195628000,50.94052629029358,-2636844.11429353,-1132840.416689124
bus_5000,0.0,33000,32645.94463836941000,-16.21300726626961,0,0
bus_5001,0.0,500000,518299.9999987339000,34.74333441354511,410903272.5456921,-189802560.4837937
bus_5004,0.0,13800.0,13634.81399999949000,-9.489058153242349,100949965.172718,15955333.22180798
bus_5005,0.0,13800.0,13562.91599999948000,-9.475048074851928,101988012.94916,11619476.70479463
bus_5006,0.0,13800.0,13637.15999999946000,-8.415962066614689,73446184.7861416,11710556.37203945
bus_5008,0.0,11000,11606.20999999964000,-15.20584568837946,47216573.469236,1256579.27291181
bus_5010,0.0,13800.0,13545.94199999966000,-21.24889756639202,-1437843.02386409,-162271.0745012018
bus_5012,0.0,11000,10419.96999999971000,-23.12029656061829,2054325.35428554,-3712052.785180525
bus_5013,0.0,11500.0,11347.67115957617000,-25.77252436975623,0,0
bus_5014,0.0,11500.0,11354.13681074623000,-25.97406112335485,0,0
bus_5015,0.0,11500.0,11354.13681074624000,-25.97406112335487,0,0
bus_5016,0.0,11500.0,11420.3049999997000,-19.50710126875388,49579877.53745348,-6478736.594412466
bus_5017,0.0,14500.0,15308.22999999965000,-19.35097242029227,132055310.7050762,21680876.905051
bus_5018,0.0,13200.0,13895.77199999967000,-19.84216304873227,64711473.44283762,8897754.97899468
bus_5019,0.0,11000,11604.44999999983000,-5.957068761405664,9824507.830438479,8643.379709992486
bus_5020,0.0,11000,11530.30999999983000,-5.97390143805796,34931952.5974112,-270602.7440433989
bus_5021,0.0,11000,11553.84999999984000,-6.117747198316691,32308907.6933498,770028.3964543381
bus_5022,0.0,11000,11062.80999999983000,-4.956388096476981,24963966.1360357,60060.97977167829
bus_5023,0.0,11000,11070.39999999983000,-5.163580510229564,24074777.1746134,285129.8219812038
bus_5026,0.0,11000,11040.14999999984000,-5.132106409468764,24197047.9211855,-583732.0444570583
bus_5028,0.0,11000,11351.88999999965000,-8.503213389159921,28467912.9616367,9855982.624998722
bus_5030,0.0,11000,10575.17999999982000,-7.330784215862151,34362381.8564035,-9820245.147517131
bus_5031,0.0,18000,17216.0999999994000,1.383629340060046,105104009.283556,2730237.740330443
bus_5032,0.0,18000,17215.1999999994000,1.484562050913067,104805398.459447,2652984.003543798
bus_5033,0.0,18000,17085.59999999941000,-2.566064614410412e-012,85443615.3237988,-7140355.309036679
bus_5034,0.0,6600.0,6592.927808543485000,-17.17576131378201,0,0
bus_5035,0.0,11000,11259.15999999975000,-17.06932269618163,26219989.1117512,-1182953.32751256
bus_5036,0.0,11000,11189.30999999976000,-18.2516958498589,15942434.7942778,-5417011.555444041
bus_5037,0.0,16000,15814.71999999959000,-11.52684528788591,53384679.52529129,2291004.248355632
bus_5038,0.0,16000,15761.64340322994000,-17.16055843770951,0,0
bus_5039,0.0,16000,15813.91999999952000,-12.26099282348346,53873371.6477824,4934112.069418457
bus_5040,0.0,16000,15789.59999999953000,-12.30471471464168,55893356.14417001,4126672.934370468
bus_5041,0.0,16000,15839.03999999951000,-11.80968315810109,57623874.4085221,6017190.438656906
bus_5042,0.0,16000,15703.259461821000,-18.05794123151719,0,0
bus_5043,0.0,689.9999999999999000,721.606422867994000,-22.62885027498207,7487572.28344437,0
bus_5044,0.0,22000,22641.46307478807000,-23.27718797868486,0,0
bus_5045,0.0,1000,1072.739999999978000,-22.83921961218258,7435417.173533231,-415445.5390679991
bus_5046,0.0,13800.0,13686.51740061425000,-16.15057865453107,0,0
bus_5047,0.0,13800.0,13683.29892499807000,-16.1500205260412,0,0
bus_5048,0.0,33000,32614.08151569025000,-16.21300726626967,18456624.72600812,0
bus_5049,0.0,110000,113543.9747064374000,-18.62283211417683,0,0
bus_5050,0.0,110000,113260.2290262116000,-18.71443108763672,0,0
bus_5051,0.0,110000,113281.3760605433000,-18.70714248789545,0,0
bus_5052,0.0,110000,113229.4643410811000,-18.53481022092111,0,0
bus_5053,0.0,110000,113535.7830717082000,-18.62190247396134,0,0
bus_5054,0.0,110000,112706.7946986768000,-19.39283891011664,0,0
bus_5055,0.0,110000,113088.8017513329000,-18.80424427533249,0,0
bus_5056,0.0,110000,113280.6513116064000,-18.70699667420849,0,0
bus_5057,0.0,110000,113326.3063267938000,-23.25155278564667,0,0
bus_5058,0.0,110000,113288.7707951074000,-23.43188183267197,0,0
bus_5059,0.0,110000,113007.6898854507000,-24.683561703395,0,0
bus_5060,0.0,110000,112804.1494328376000,-24.85682165470057,0,0
bus_5061,0.0,110000,114193.6033613857000,-24.22099710888998,0,0
bus_5062,0.0,110000,114067.653599295000,-24.21526118327334,0,0
bus_5063,0.0,110000,113324.9111390536000,-23.25144886630597,0,0
bus_5064,0.0,110000,113378.8560620194000,-23.96898772933274,0,0
bus_5065,0.0,110000,112548.0686098439000,-23.87794214220728,0,0
bus_5066,0.0,110000,112817.2405052108000,-23.70912916683793,0,0
bus_5067,0.0,110000,112885.5347565204000,-23.55802313083818,0,0
bus_5068,0.0,110000,110596.441163755000,-21.08921997921235,0,0
bus_5069,0.0,110000,111715.0296480277000,-20.28243072670865,0,0
bus_5070,0.0,110000,113540.983958631000,-25.97404479212958,0,0
bus_5071,0.0,110000,113241.3130211967000,-26.23850866449881,0,0
bus_5072,0.0,110000,113150.5180933923000,-26.38778346971135,-109560738.7713567,-5564466.014368461
bus_5073,0.0,110000,111983.5224429397000,-19.17667219695734,0,0
bus_5074,0.0,110000,111900.2518886207000,-19.29365856979451,0,0
bus_5075,0.0,110000,112298.6553855818000,-18.44168455785722,0,0
bus_5076,0.0,110000,115827.0110755619000,-9.357214329164483,0,0
bus_5077,0.0,110000,115731.5473541898000,-9.441695589474312,0,0
bus_5078,0.0,110000,115420.0342200276000,-9.673192902555364,0,0
bus_5079,0.0,110000,115418.6014900428000,-9.676923849108881,0,0
bus_5080,0.0,110000,114886.0729688555000,-10.94629438897348,0,0
bus_5081,0.0,110000,114885.9557880664000,-10.94625826264056,0,0
bus_5082,0.0,110000,114862.0748461006000,-10.9112699717081,0,0
bus_5083,0.0,110000,112877.5652174214000,-11.57154785635901,0,0
bus_5084,0.0,110000,112895.3962804097000,-11.627637438674,0,0
bus_5085,0.0,110000,112888.7837039246000,-11.61499990995869,0,0
bus_5086,0.0,110000,115753.7862433614000,-9.453442420842276,0,0
bus_5087,0.0,110000,112352.8887261763000,-13.33567831722176,0,0
bus_5088,0.0,110000,112359.6785164404000,-13.37543678423667,0,0
bus_5089,0.0,110000,112599.4571404736000,-14.57547963894572,0,0
bus_5090,0.0,110000,112841.6928062089000,-14.01541046414393,0,0
bus_5091,0.0,110000,112711.9143791147000,-14.26339022835959,0,0
bus_5092,0.0,110000,112522.8837646766000,-14.77813671605134,0,0
bus_5093,0.0,110000,112698.0325376271000,-14.27602385582418,0,0
bus_5094,0.0,110000,112698.2163993848000,-14.27652015189761,0,0
bus_5095,0.0,110000,112466.9527208306000,-14.92499591332296,0,0
bus_5096,0.0,33000,36112.70517328177000,-14.79895571287288,-4148403.4366929,-1226811.962736258
bus_5097,0.0,110000,112419.3479058182000,-15.05154039045583,0,0
bus_5098,0.0,110000,112413.2601224839000,-15.05127156186064,0,0
bus_5099,0.0,110000,111899.5325135444000,-15.44987718779515,0,0
bus_5100,0.0,110000,112365.5249009108000,-15.14638016724107,0,0
bus_5101,0.0,110000,112396.0095522221000,-14.42616637024331,0,0
bus_5102,0.0,110000,112405.2750635272000,-14.38137789435048,0,0
bus_5103,0.0,110000,112465.8110938791000,-14.3862573666353,0,0
bus_5104,0.0,110000,112037.880336786000,-14.57533945520683,0,0
bus_5105,0.0,110000,106260.1728246386000,-20.04516282897815,0,0
bus_5106,0.0,110000,111780.4407294831000,-14.71933780818137,0,0
bus_5109,0.0,110000,111572.6690865124000,-14.83693599742162,0,0
bus_5110,0.0,110000,112269.1002249345000,-15.25365373526936,0,0
bus_5111,0.0,110000,112248.0361594066000,-15.17894251112132,0,0
bus_5112,0.0,110000,112423.4576466388000,-13.29245076986729,0,0
bus_5113,0.0,110000,111624.5240013501000,-19.78382549236272,0,0
bus_5114,0.0,110000,113499.1454047583000,-16.62470997300982,0,0
bus_5115,0.0,110000,113286.8329261847000,-17.16054899280345,0,0
bus_5116,0.0,110000,114294.1004118121000,-12.36198411891142,0,0
bus_5117,0.0,110000,113337.6946608311000,-17.17544034186484,0,0
bus_5118,0.0,110000,113284.2690779755000,-17.16019818490092,0,0
bus_5119,0.0,110000,111794.9179659895000,-19.72431678165227,0,0
bus_5120,0.0,22000,24185.46469803166000,-22.72160099609777,-25533181.7143029,-4242972.173817459
bus_5121,0.0,110000,112083.1734825066000,-18.11864827298163,0,0
bus_5122,0.0,110000,111604.2729259977000,-20.00032214736967,0,0
bus_5123,0.0,110000,111785.8336899041000,-19.7156126169275,0,0
bus_5124,0.0,110000,111622.2522332332000,-20.00135541294635,0,0
bus_5125,0.0,110000,114135.7757162779000,-24.2535844568909,-844463.851361163,-811486.8596294891
bus_5126,0.0,110000,111785.8013371589000,-20.29594515332106,0,0
bus_5127,0.0,110000,113543.572917785000,-25.98854952145969,-1245749.26803876,664264.286632184
bus_5128,0.0,110000,113301.1187759063000,-23.95959433065251,0,0
bus_5129,0.0,110000,111563.5449746853000,-19.92292487316795,0,0
bus_5130,0.0,110000,111597.3228505029000,-18.67274615403304,0,0
bus_5131,0.0,110000,112425.7142139729000,-15.02695625830499,0,0
bus_5132,0.0,110000,112422.7683735448000,-15.02257955243192,0,0
bus_5133,0.0,33000,33656.9397777058000,-16.36817405275658,-6309170.10282744,-352394.917170517
bus_5134,0.0,33000,33662.70462181981000,-16.36394690394274,-6394349.30019695,-321420.691079041
bus_5135,0.0,110000,111593.4866669159000,-14.81786120773944,0,0
bus_5136,0.0,110000,111603.695330406000,-14.81127193140381,0,0
bus_5137,0.0,110000,112859.8156923528000,-17.0772235418764,0,0
bus_5139,0.0,220000,234021.4771826238000,-15.87506937968792,0,0
bus_5140,0.0,220000,233804.4610381401000,-15.84778324294497,0,0
bus_5141,0.0,220000,233231.5411673814000,-16.75045808479722,0,0
bus_5142,0.0,220000,233251.8174009573000,-17.26621151697347,0,0
bus_5143,0.0,220000,232913.2024928437000,-17.25549734359493,0,0
bus_5144,0.0,220000,231437.7484763062000,-20.21722468069491,0,0
bus_5145,0.0,220000,231134.3808246634000,-20.45330659776323,0,0
bus_5146,0.0,220000,230700.5284958421000,-21.17717358080811,0,0
bus_5147,0.0,220000,230784.535798549000,-21.16650701683569,0,0
bus_5148,0.0,220000,230475.5820592652000,-22.0967722586188,0,0
bus_5149,0.0,220000,230646.0728448288000,-21.15965469998395,0,0
bus_5150,0.0,220000,226528.288222359000,-24.79276502758318,0,0
bus_5151,0.0,110000,113476.711595762000,-25.77252436975625,0,0
bus_5152,0.0,110000,113541.3681074625000,-25.97406112335485,0,0
bus_5153,0.0,220000,226342.464909626000,-25.01014173195507,0,0
bus_5154,0.0,220000,226171.801962119000,-25.09555401901182,-322472728.4672105,-94398282.2714631
bus_5155,0.0,220000,230834.702735151000,-13.85483362343923,0,0
bus_5156,0.0,220000,230914.6757304351000,-13.72433765909412,0,0
bus_5157,0.0,220000,230968.2277793168000,-13.61216300141927,0,0
bus_5158,0.0,220000,230942.4460912451000,-12.98231638310845,0,0
bus_5159,0.0,220000,230879.8568599465000,-13.01435494173578,0,0
bus_5160,0.0,220000,230766.7460145808000,-13.07222854575764,0,0
bus_5161,0.0,220000,229729.6338830554000,-4.58558146103813,0,0
bus_5162,0.0,220000,228486.9315870475000,-11.76041861268009,0,0
bus_5163,0.0,220000,232646.0560557355000,-15.30154127270596,0,0
bus_5164,0.0,220000,230760.1087689755000,-17.91029386153339,0,0
bus_5165,0.0,220000,230750.1659197802000,-17.90904114107124,0,0
bus_5166,0.0,220000,230774.2882745218000,-17.89760899307333,0,0
bus_5167,0.0,220000,230623.957178602000,-18.05794123151719,0,0
bus_5168,0.0,220000,231172.3737264655000,-15.60900408107643,0,0
bus_5169,0.0,220000,230618.7426606099000,-18.05762958780429,0,0
bus_5170,0.0,220000,228462.4633147132000,-20.59648558559417,0,0
bus_5171,0.0,220000,226335.9999999958000,-25.41104604494878,-439329367.361488,-199044337.158989
bus_5172,0.0,11000,11434.38841753934000,-23.72507962489301,-100036.4992907737,133309.9029457663
bus_5173,0.0,22000,22704.18346679241000,-23.18020473619859,-19957788.69203848,-4785949.5971716
bus_5174,0.0,6600.0,6529.888308699613000,-15.85217774709268,-14104907.69878494,-9047769.96574207
bus_5175,0.0,6600.0,6602.072666334051000,-14.73528726991567,-11186850.28808238,-5373480.15239737
bus_5176,0.0,6600.0,6645.62608493155000,-13.81231004796215,-1233107.8674875,-521934.969551628
bus_5177,0.0,33000,33960.75667185296000,-17.47754323953622,-38265644.6436442,-12083769.89758652
bus_5178,0.0,33000,33676.89860328507000,-16.58551465997508,-15347971.00767754,-179780.3614181466
bus_5179,0.0,44000,43551.55916760249000,-22.85508646581636,-28122039.6346492,-17094118.75876626
bus_5180,0.0,22000,22394.28549234172000,-18.85216240169621,-2292668.69862238,219341.768898815
bus_5181,0.0,11000,10760.87519307581000,-17.02817873313822,5281033.13928014,-1573655.85478968
bus_5182,0.0,22000,22516.52197756718000,-19.57698287577192,-595466.476636566,-164574.361555371
bus_5183,0.0,22000,22834.88794532803000,-20.74992107161404,-2865650.43062568,-918062.1844714512
bus_5184,0.0,11000,11317.37121316371000,-18.87106231725888,-102155.048288405,76241.82731648911
bus_5185,0.0,22000,22278.28042623575000,-26.63273906627095,-14893968.51616683,-5504403.36707248
bus_5186,0.0,22000,22769.89598257784000,-26.1648963914646,-12794056.31512897,-4231528.02724112
bus_5187,0.0,22000,22287.33089151262000,-27.08084241175583,-32816434.7707108,-4938348.43893069
bus_5188,0.0,11000,11185.61909539765000,-25.01162006421151,-4969286.691016695,-2312303.596051964
bus_5189,0.0,22000,22846.79772529922000,-25.49902500551748,-11888988.72021139,-2243005.78808785
bus_5190,0.0,22000,22594.07283231284000,-27.01666436722938,-35355710.77000594,-11439173.36843214
bus_5191,0.0,22000,22572.26246575769000,-28.48501465345068,-37048781.8043628,-13563167.55613722
bus_5192,0.0,22000,22039.47049219891000,-27.43024545821921,-9257095.320363339,-1285278.495783359
bus_5193,0.0,22000,22324.04854890511000,-19.77631315623392,-6819687.5432964,-1665708.04022136
bus_5194,0.0,22000,21400.41074522757000,-18.44168455785723,0,0
bus_5195,0.0,22000,23087.41784032929000,-10.34519887787562,-1127720.44054018,131104.909685906
bus_5196,0.0,22000,23277.54934087911000,-12.5845079323363,-3917957.78259225,-1129458.14219043
bus_5197,0.0,22000,23199.22878752971000,-9.540796081465645,-98455.39502799508,159011.451974418
bus_5198,0.0,11000,11048.92249078016000,-17.03709829323878,-7005330.225560809,-634266.09095335
bus_5199,0.0,11000,11134.24337547765000,-16.34714669718289,-4767843.117410499,357622.153862612
bus_5200,0.0,11000,11426.94104392963000,-15.35276088742803,-6817376.39887733,-1529318.060392234
bus_5201,0.0,11000,11439.72933981905000,-15.27284093207962,-6357613.79467822,-1104834.498306596
bus_5202,0.0,11000,11152.15975444332000,-18.11172750639554,-10555843.10108414,-3513568.736298009
bus_5203,0.0,11000,11189.93813922443000,-17.89192492916023,-7954744.620037449,-1733412.08708589
bus_5204,0.0,11000,11248.38980480775000,-16.15903916275169,-2914585.06392385,202324.895334244
bus_5205,0.0,11000,11233.68821291743000,-16.22066674625251,-3200820.82542479,30637.2322946787
bus_5206,0.0,22000,22356.89031557649000,-15.82021394275611,-1230696.39581465,-148527.247897536
bus_5207,0.0,22000,22358.77572473459000,-15.79375116384884,-1220127.35772375,-141469.365238398
bus_5208,0.0,11000,11270.24368494007000,-15.44949360080419,-2697412.7487645,518176.212407649
bus_5209,0.0,11000,11349.27690616004000,-15.68714975507227,-3662489.52773656,-268230.288469139
bus_5210,0.0,11000,11166.02626019196000,-15.15142956121637,-4387827.97689875,-1244169.953752356
bus_5211,0.0,11000,11040.02654928027000,-20.04512183919965,-11314602.63487744,-3438659.19710733
bus_5212,0.0,11000,11079.74545155296000,-15.78069558698501,-3437387.24450884,-1206434.237568174
bus_5213,0.0,22000,22910.72737125936000,-17.34855046066847,-12750815.07823046,-933697.498766846
bus_5214,0.0,22000,22269.29432063307000,-15.13074029559587,-10675037.46153418,-2720018.9300431
bus_5215,0.0,22000,21967.92443866161000,-22.4252541529333,-29584941.42791117,-5385695.343371239
bus_5216,0.0,22000,22094.57341711848000,-18.04160455186867,-5992160.85329791,-2305225.43602036
bus_5217,0.0,22000,22969.06084148304000,-21.2137352165843,-9067095.901323478,-2285212.56108359
bus_5218,0.0,22000,22336.84914948453000,-21.17308954131714,-10367574.88414203,48589.87852465371
bus_5219,0.0,22000,22664.34693558583000,-23.02342283597318,0,0
bus_5220,0.0,22000,22003.38152882513000,-22.44012098543217,-16140765.6256639,-3398174.22640565
bus_5221,0.0,22000,22437.0349161598000,-20.05441067998382,-5512170.804401999,297153.097662144
bus_5222,0.0,11000,11705.00254289002000,-14.8854324976392,-268542.500051344,-319257.627793029
bus_5223,0.0,110000,115401.7465701974000,-9.694714627305673,0,0
bus_5224,0.0,1000,1042.291805924153000,-15.64890063897033,0,0
bus_5225,0.0,1000,1042.280503994462000,-15.62348805623716,0,0
bus_5226,0.0,1000,1042.130127935355000,-15.65609747471875,0,0
bus_5227,0.0,22000,23383.16376846684000,-15.23967934732825,0,0
